"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","rank"
"Representing the people from the Great State of Michigan in the United States Senate",3179,83800,29,2177,"http://t.co/JK7PEnhz5B","Sen. Debbie Stabenow",2009-09-22 21:30:16,FALSE,TRUE,"SenStabenow","Washington, DC","en","76456274",1920,FALSE,"http://pbs.twimg.com/profile_images/735149032096604161/co-FGACV_normal.jpg",80
"Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.",5967,82775,225,5518,"https://t.co/6hHVU7yiOK","Sen. Jeanne Shaheen",2010-01-28 15:22:44,FALSE,TRUE,"SenatorShaheen","Washington, DC","en","109287731",1964,FALSE,"http://pbs.twimg.com/profile_images/942747189679443968/HKsg5CqG_normal.jpg",81
"Chairman of the Homeland Security and Governmental Affairs Committee & the Subcommittee on Europe & Regional Security Cooperation. Tweets from Ron are signed‚Äìrj",3930,79754,178,358,"http://t.co/uMmOdTCWwT","Senator Ron Johnson",2011-01-04 00:25:27,FALSE,TRUE,"SenRonJohnson","Oshkosh, WI","en","233737858",2221,FALSE,"http://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg",82
"The U.S. Senate Office of Cory Booker, D-NJ. Tweets by staff.",3646,79490,951,6043,"http://t.co/bl28yzvbjQ","Sen. Cory Booker",2013-10-31 19:02:04,FALSE,TRUE,"SenBooker","New Jersey * Washington, DC","en","2167097881",984,FALSE,"http://pbs.twimg.com/profile_images/827586956376829952/F-rxck4H_normal.jpg",83
"The Kentucky press office for Senator Mitch McConnell. For more information please visit his website:",9820,79065,17,331,"http://t.co/GZL4NPuP1q","Sen. McConnell Press",2011-07-21 18:25:30,FALSE,TRUE,"McConnellPress","","en","339822881",2076,FALSE,"http://pbs.twimg.com/profile_images/3669175024/adf5306d54877f14161a1c030b5ae779_normal.jpeg",84
"U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.",3653,78280,3,504,"http://t.co/oAKWpUrAWS","Sen. John Barrasso",2010-10-13 14:49:08,FALSE,TRUE,"SenJohnBarrasso","","en","202206694",1901,FALSE,"http://pbs.twimg.com/profile_images/1143907394/twitter_profile_pic_normal.JPG",85
"Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.",9273,77465,63,7169,"http://t.co/PG3SSnhQDI","Senator Roy Blunt",2009-02-19 02:58:03,FALSE,TRUE,"RoyBlunt","Missouri","en","21269970",3215,FALSE,"http://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg",86
"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and ranking member @EPWDems",6653,76463,1026,1287,"http://t.co/0KSoFFra6j","Senator Tom Carper",2011-02-09 19:46:42,FALSE,TRUE,"SenatorCarper","Delaware","en","249787913",1666,FALSE,"http://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg",87
"I fight for the American dream as a Member of Congress representing the 4th District of IL. More at: https://t.co/6Cv6glBAXt",5444,76215,308,1405,"https://t.co/zojHjlIpuZ","Luis V. Gutierrez",2009-05-01 14:03:50,FALSE,TRUE,"RepGutierrez","Chicago and DC","en","36948268",1852,FALSE,"http://pbs.twimg.com/profile_images/811961770441146368/fFmXdM8T_normal.jpg",88
"Representing the 4th District of Iowa #IA04",2111,76185,34,133,,"Steve King",2009-06-17 21:09:41,FALSE,TRUE,"SteveKingIA","Washington, DC","en","48117116",2265,FALSE,"http://pbs.twimg.com/profile_images/562285752105443328/YNSd5Sq5_normal.jpeg",89
"Follow Sen. Alexander in TN, in DC, and in the news.",3982,75374,5,427,"http://t.co/YlhSoXnhmc","Sen. Lamar Alexander",2009-09-23 13:58:50,FALSE,TRUE,"SenAlexander","","en","76649729",2319,FALSE,"http://pbs.twimg.com/profile_images/824390599361044480/nZa0YXpu_normal.jpg",90
"Proud representative of Arizona's 7th Congressional District",3197,74361,436,2684,"http://t.co/isis6YaDPG","Ruben Gallego",2015-01-07 19:31:08,FALSE,TRUE,"RepRubenGallego","Phoenix, AZ","en","2966570782",691,FALSE,"http://pbs.twimg.com/profile_images/775441103843647488/YWl9wrtw_normal.jpg",91
"Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.",4267,73085,384,3037,"http://t.co/CBA3beMHNs","Senator Jerry Moran",2009-01-05 14:25:22,FALSE,TRUE,"JerryMoran","Kansas","en","18632666",1894,FALSE,"http://pbs.twimg.com/profile_images/834123788153397248/8XI1dcQL_normal.jpg",92
"Official Twitter account for Heidi Heitkamp, U.S. Senator for #NorthDakota. Learn more on Facebook: https://t.co/ju1vFjQSEQ Instagram: https://t.co/ceKF69m637",9794,66964,926,797,"https://t.co/9NWVrvmQZr","Sen. Heidi Heitkamp",2013-01-04 17:57:48,FALSE,TRUE,"SenatorHeitkamp","","en","1061029050",1452,FALSE,"http://pbs.twimg.com/profile_images/927545740704010240/ql7QpJ0f_normal.jpg",93
"Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc",3983,66640,664,14392,"http://t.co/1QNH7tmurQ","Congressmember Bass",2011-01-18 20:25:36,FALSE,TRUE,"RepKarenBass","Los Angeles & Washington","en","239949176",1657,FALSE,"http://pbs.twimg.com/profile_images/605458297475317761/P1AjUUex_normal.jpg",94
"Honored to serve the people of Wisconsin's Second District. Co-Chair, @USProgressives and @LGBTEqCaucus. Member of @AppropsDems",3825,65131,1056,5198,"https://t.co/IvGB2NpiqX","Rep. Mark Pocan",2013-02-21 22:59:04,FALSE,TRUE,"repmarkpocan","Madison, WI","en","1206227149",891,FALSE,"http://pbs.twimg.com/profile_images/847452433618010112/aioZ6yqR_normal.jpg",95
"The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf",1569,64634,231,424,"https://t.co/1iULT8X6Vz","Richard Shelby",2009-02-17 17:53:43,FALSE,TRUE,"SenShelby","Tuscaloosa, Alabama","en","21111098",1847,FALSE,"http://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg",96
"Connecticut Congressman. Reader. Runner. Swimmer. And I make maple syrup.",8381,63870,42,411,"https://t.co/h4oVUb7qfZ","Jim Himes",2009-04-16 02:38:33,FALSE,TRUE,"jahimes","CT and DC","en","31611298",1551,FALSE,"http://pbs.twimg.com/profile_images/924104958391267328/u984JOMR_normal.jpg",97
"Official Twitter feed of Rhode Island‚Äôs U.S. Senator Jack Reed.",4845,63681,86,31,"http://t.co/zRkAemKyYn","Senator Jack Reed",2012-02-08 15:24:01,FALSE,TRUE,"SenJackReed","Providence, Rhode Island","en","486694111",1500,FALSE,"http://pbs.twimg.com/profile_images/611042380846907393/L-JV9zuJ_normal.jpg",98
"U.S. Senator from Utah, 2017 Utahn of the Year, writer of songs and laws. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.",9040,62629,762,404,"https://t.co/ICuOObjO1F","Senator Hatch Office",2011-03-08 18:04:18,FALSE,TRUE,"senorrinhatch","","en","262756641",1753,FALSE,"http://pbs.twimg.com/profile_images/879081064328830984/IhWAMCcr_normal.jpg",99
"Serving the State of Oklahoma in the United States Senate",4922,62515,245,399,"http://t.co/TAadQSsJTA","Sen. James Lankford",2010-12-12 20:33:07,FALSE,TRUE,"SenatorLankford","Oklahoma and Washington, DC","en","225921757",1524,FALSE,"http://pbs.twimg.com/profile_images/824285569379352576/X9u-Ypf3_normal.jpg",100
"Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project; #IStandWithFrederica",10268,61343,601,3160,"https://t.co/nl0nWWKHtj","Rep Frederica Wilson",2011-01-04 17:08:09,FALSE,TRUE,"RepWilson","Washington DC","en","234014087",1303,FALSE,"http://pbs.twimg.com/profile_images/834075814266335232/bbqCTnO-_normal.jpg",101
"Mike Enzi is Wyoming‚Äôs 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly fishing are two.)",3714,59587,7,599,"http://t.co/Vxn9wmrQ3U","Mike Enzi",2011-05-02 15:26:39,FALSE,TRUE,"SenatorEnzi","","en","291756142",1355,FALSE,"http://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png",102
"Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843",3588,58426,167,737,"http://t.co/PnVwyyvcAT","Senator John Boozman",2007-04-27 16:05:52,FALSE,TRUE,"JohnBoozman","Arkansas","en","5558312",2191,FALSE,"http://pbs.twimg.com/profile_images/1252648707/Senator_John_Boozman_-_twitter2_normal.jpg",103
"Proudly representing the people of the 5th District of Massachusetts.",3530,57431,204,1029,"http://t.co/qWMKEO845O","Katherine Clark",2014-01-15 18:53:47,FALSE,TRUE,"RepKClark","","en","2293131060",958,FALSE,"http://pbs.twimg.com/profile_images/871737283350867968/6eV7ORYN_normal.jpg",104
"Office of U.S. Senator Thad Cochran of Mississippi.",2034,55777,0,565,"http://t.co/bOl9VmFbzz","Senator Thad Cochran",2012-04-16 22:33:23,FALSE,TRUE,"SenThadCochran","","en","555474658",1441,FALSE,"http://pbs.twimg.com/profile_images/2179496829/022507-Cochran-Twtr3_normal.jpg",105
"U.S. Senator for Mississippi. Please visit my website for updates.",3789,55658,424,308,"https://t.co/iD8pcNybj9","Senator Roger Wicker",2011-03-11 14:59:01,FALSE,TRUE,"SenatorWicker","Mississippi & Washington, DC","en","264219447",1530,FALSE,"http://pbs.twimg.com/profile_images/694231794602872832/UdbuYlbe_normal.jpg",106
"Representing Virginia's 8th District in Congress: Arlington, Alexandria, Falls Church, Fairfax. Vice-Ranking @SciCmteDems. Co-Chair @CaucusOnClimate. #EqualPay",11683,55315,13930,2998,"https://t.co/GLUWQ3oyIM","Rep. Don Beyer",2015-01-05 22:09:04,FALSE,TRUE,"RepDonBeyer","Northern Virginia & DC","en","2962868158",951,FALSE,"http://pbs.twimg.com/profile_images/749245008692162561/rXDh0UQB_normal.jpg",107
"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.",1950,55217,45,1301,"http://t.co/u4XE7mC7pW","James E. Clyburn",2010-09-07 18:50:22,FALSE,TRUE,"Clyburn","Washington, DC","en","188019606",1604,FALSE,"http://pbs.twimg.com/profile_images/1120632391/JEC_Photo_-_Twitter_normal.jpg",108
"Official account of U.S. Senator John Hoeven of North Dakota. https://t.co/ViVEXcWlhM",2384,55048,411,610,"https://t.co/S1wB3GGEfX","Senator John Hoeven",2011-09-30 17:55:30,FALSE,TRUE,"SenJohnHoeven","North Dakota","en","382791093",1315,FALSE,"http://pbs.twimg.com/profile_images/1575531411/Hoeven_Hearing_normal.jpg",109
"United States Senator for the great state of Idaho.",5335,53381,401,688,"http://t.co/W6cAM2HKzW","Senator Mike Crapo",2012-06-05 22:16:35,FALSE,TRUE,"MikeCrapo","Idaho & Washington, D.C.","en","600463589",1441,FALSE,"http://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg",110
"Official Page of U.S. Senator Johnny Isakson, R-Ga. | Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance",4180,52454,639,444,"http://t.co/n3mMYfmg5C","Johnny Isakson",2009-09-29 20:09:30,FALSE,TRUE,"SenatorIsakson","GA & DC","en","78403308",1863,FALSE,"http://pbs.twimg.com/profile_images/543499427365650432/JitEqhDZ_normal.jpeg",111
"U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington",4139,52320,36,180,"http://t.co/0O49SY7v","Senator Deb Fischer",2013-01-08 16:49:07,FALSE,TRUE,"SenatorFischer","","en","1071402577",1411,FALSE,"http://pbs.twimg.com/profile_images/816319022182649860/pev9bNlJ_normal.jpg",112
"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives.",5113,52115,5648,2245,"https://t.co/5K4lQ3yBcP","Sheila Jackson Lee",2009-10-07 16:13:13,FALSE,TRUE,"JacksonLeeTX18","Houston, TX","en","80612021",1460,FALSE,"http://pbs.twimg.com/profile_images/610488975061590016/E5Si4P-N_normal.jpg",113
"Congressman for Ohio‚Äôs 13th District",5414,51976,1294,2350,"https://t.co/0WxOy7ihZ8","Congressman Tim Ryan",2008-02-14 21:57:32,FALSE,TRUE,"RepTimRyan","Warren, OH","en","13491312",1692,FALSE,"http://pbs.twimg.com/profile_images/649293579437780992/4QH_GYMq_normal.png",114
"Proudly serving West Virginia in the United States Senate.",5924,51148,182,973,"http://t.co/s6UUsbxSHW","Shelley Moore Capito",2010-09-22 18:06:14,FALSE,TRUE,"SenCapito","","en","193794406",1364,FALSE,"http://pbs.twimg.com/profile_images/570247761044312064/gBmXhrin_normal.jpeg",115
"Christian, husband, father, small business owner. Lover of football & the outdoors. Employee for the people of SC's Third Congressional District. Call me Jeff.",7403,50819,561,40797,"https://t.co/SmkIIIu2vS","Rep. Jeff Duncan",2011-01-19 20:45:16,FALSE,TRUE,"RepJeffDuncan","Laurens, SC","en","240393970",1300,FALSE,"http://pbs.twimg.com/profile_images/848513070867591168/6X517ab3_normal.jpg",116
"I am honored to serve the people of Tennessee's 7th District.",5736,50316,370,2599,"http://t.co/uIRgQmKWY5","Marsha Blackburn",2011-04-06 18:05:33,FALSE,TRUE,"MarshaBlackburn","Brentwood, TN","en","278145569",1443,FALSE,"http://pbs.twimg.com/profile_images/1302245568/Twitter_profile_normal.JPG",117
"United States Senator from Kansas",5312,50222,129,859,"http://t.co/hroyLNRzED","Pat Roberts",2009-09-18 19:34:56,FALSE,TRUE,"SenPatRoberts","Kansas and Washington, DC","en","75364211",1721,FALSE,"http://pbs.twimg.com/profile_images/859469480673652737/5hBfaA8-_normal.jpg",118
"Official Twitter account for U.S. Senator David Perdue of Georgia.",2838,49158,391,984,"http://t.co/I3Xla94WAO","David Perdue",2014-11-05 20:58:02,FALSE,TRUE,"sendavidperdue","Georgia","en","2863210809",1004,FALSE,"http://pbs.twimg.com/profile_images/821843329008680967/zqpECZrD_normal.jpg",119
"Official Twitter account of North Carolina U.S. Senator Thom Tillis.",3078,48836,835,4598,"https://t.co/mLVkKiULqh","Senator Thom Tillis",2015-01-06 14:22:18,FALSE,TRUE,"SenThomTillis","Washington, D.C.","en","2964174789",1075,FALSE,"http://pbs.twimg.com/profile_images/748878588896768000/sjSP8Rlt_normal.jpg",120
"Representing parts of Manhattan and Brooklyn. I serve as Ranking Member of @HouseJudDems + on @TransportDems. Follow me at http://t.co/eAS0pRYbYu",4207,48464,247,1758,"http://t.co/bZgLYCXMkK","(((Rep. Nadler)))",2009-05-15 18:37:39,FALSE,TRUE,"RepJerryNadler","New York, NY","en","40302336",1232,FALSE,"http://pbs.twimg.com/profile_images/378800000675065729/bbd633a57e8333412d6147bbc077427d_normal.jpeg",121
"United States Senator Jim Risch (R-ID)",1001,47877,142,156,"http://t.co/EnaXWE63","Senator Jim Risch",2013-01-16 18:58:23,FALSE,TRUE,"SenatorRisch","Boise & Washington, D.C.","en","1096059529",1274,FALSE,"http://pbs.twimg.com/profile_images/3161364149/32f2f83385840438a393070a7e426bde_normal.jpeg",122
"Proud to represent the 9th District of Texas in the U.S. House of Representatives ‚Ä¢ https://t.co/Lcfa10jIfH ‚Ä¢ https://t.co/MXGp8OLtZm #First58",1471,47810,390,634,"https://t.co/4xG26ktTyt","Congressman Al Green",2010-06-16 17:20:23,FALSE,TRUE,"RepAlGreen","Houston, TX & Washington, DC","en","156333623",1207,FALSE,"http://pbs.twimg.com/profile_images/3316330449/984c689254421a8e1dbb6cc32391053f_normal.jpeg",123
"Proudly representing California's 27th District in the U.S. House of Representatives. Ways and Means. Small Business. Chair of @CAPAC.",4102,45953,157,21758,"http://t.co/ifzdjzHS3k","Judy Chu",2010-09-22 15:18:17,FALSE,TRUE,"RepJudyChu","Pasadena, CA","en","193732179",1323,FALSE,"http://pbs.twimg.com/profile_images/378800000660180425/626ed3754e3c64e47ce8a9d1cdf66ef7_normal.jpeg",124
"Representing Michigan's 13th Congressional District. | Korean War Vet | I stand for #JobsJusticePeace ‚úåÌ†ºÌøΩ. | RM of @HouseJudDems | RTs ‚â† Endorsements | #MI13",3359,44576,733,841,"https://t.co/dBx20bwt5h","John Conyers, Jr.",2010-04-30 14:49:06,FALSE,TRUE,"RepJohnConyers","Detroit/Washington D.C.","en","138770045",1397,FALSE,"http://pbs.twimg.com/profile_images/902601651424333824/hIqjos0x_normal.jpg",125
"Proudly Representing California's 41st District. Member: @VetAffairsDems, @edworkforcedems, @SciCmteDems.",2375,44283,131,306,"http://t.co/deOAwy64tV","Mark Takano",2012-12-26 14:58:17,FALSE,TRUE,"RepMarkTakano","Riverside, CA","en","1037321378",1091,FALSE,"http://pbs.twimg.com/profile_images/378800000829724857/328a666c984a5bd66583208f12fb8e2d_normal.jpeg",126
"Proudly representing Virginia's 11th District",5840,44224,0,237,,"Gerry Connolly",2009-09-29 23:17:33,FALSE,TRUE,"GerryConnolly","Virginia's 11th District","en","78445977",940,FALSE,"http://pbs.twimg.com/profile_images/915643217315553281/u4Dqrk5H_normal.jpg",127
"Businessman, husband, and father proudly representing North Carolina's 11th Congressional District. Chairman of @freedomcaucus.",4178,43818,325,721,"https://t.co/awcfuLCQk1","Mark Meadows",2012-11-22 02:20:50,FALSE,TRUE,"RepMarkMeadows","Jackson County, NC","en","963480595",1180,FALSE,"http://pbs.twimg.com/profile_images/827624420923539456/rcp86XAS_normal.jpg",128
"Proudly serving Washington's beautiful 5th District in Congress. Chair of @HouseGOP. Mom of three.",8376,42932,1128,5175,"https://t.co/VmKvrs9Ni1","CathyMcMorrisRodgers",2008-12-08 23:17:15,FALSE,TRUE,"cathymcmorris","Spokane, WA & Washington, DC","en","17976923",1890,FALSE,"http://pbs.twimg.com/profile_images/741337467714953217/5t14nEYg_normal.jpg",129
"Member of Congress, House Democratic Leadership, Judiciary and Budget Committee. Proudly Represent Brooklyn & Queens in the 8th Congressional District.",2602,42495,393,1078,"https://t.co/dw6KEYQThe","Hakeem Jeffries",2012-01-18 21:54:44,FALSE,TRUE,"RepJeffries","","en","467823431",980,FALSE,"http://pbs.twimg.com/profile_images/843897836383158274/hmHktXQP_normal.jpg",130
"Congress TN9.Memphis.Judiciary&Transportation;civil rights/liberties/cr.jstc reform,women&minority issues/animal welfare/med research;Father,TN Educ Lottery.Dem",7103,42358,7947,557,"https://t.co/8nluo21rdt","Steve Cohen",2010-07-02 15:10:21,FALSE,TRUE,"RepCohen","Memphis, TN and Washington, DC","en","162069635",1217,FALSE,"http://pbs.twimg.com/profile_images/2868005705/2ad4089661866edbab4f8097df4a2b8b_normal.jpeg",131
"Official account of U.S. Senator @MarcoRubio's PressShop. For more information please visit his website.",5028,41632,40,537,"https://t.co/TiIO1bPBQw","Senator Rubio Press",2010-12-23 21:22:47,FALSE,TRUE,"SenRubioPress","Florida, USA","en","229966028",1269,FALSE,"http://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_normal.jpg",132
"Married 31 years to Cindy. Parents of four. Three dogs. Serving the people of Montana in the U.S. Senate. Ì†ºÌ∑∫Ì†ºÌ∑∏",4860,41622,732,661,"https://t.co/6cQwcMCeGt","Steve Daines",2007-12-30 05:52:03,FALSE,TRUE,"SteveDaines","Bozeman, MT","en","11651202",959,FALSE,"http://pbs.twimg.com/profile_images/922463090935058432/XTchDLbm_normal.jpg",133
